text,retweet_count,favorite_count,created_at
"RT @BurnitonMSG: MANCHESTER CANVAS - OCT. 26!
BIRMINGHAM O2 ACADEMY 2 - OCT. 27!
LONDON ELECTRIC BRIXTON - OCT. 29!

Tickets: https://t.co/…",77,0,2023-06-08 09:35:43+00:00
"RT @NewWaveAndPunk: ""A police car and a screaming siren
A pneumatic drill and ripped-up concrete
A baby wailing and stray dog howling
The s…",77,0,2023-06-08 09:19:55+00:00
"RT @Taleeb: He’ll talk &amp; talk, just to block

🦷 Dental care for families &amp; seniors
🏥 Lower wait times &amp; better care
🎗 $$ for Mental Health…",77,0,2023-06-08 08:24:51+00:00
RT @algore: Much needed good news from @IEA: recent investments in clean tech manufacturing mean we're on track to produce enough solar pan…,77,0,2023-06-07 17:17:51+00:00
"RT @MikeHudema: This school is made from sustainable materials, runs on #solar, &amp; produces enough energy to power itself &amp; the 50 homes aro…",77,0,2023-06-08 10:12:59+00:00
RT @nbcucatalyst: The world's northernmost settlement is developing the largest energy storage system in the Arctic. Learn about this town'…,75,0,2023-06-08 05:32:40+00:00
RT @NIOGlobal: We are honored to announce that the #NIO #ET7 has been voted as the electric car of the year 2023 by https://t.co/R78MTxxLBL…,74,0,2023-06-05 00:24:38+00:00
"RT @AlexEpstein: “Solar &amp; wind subsidies not only drive the shutdown of reliable power plants and loot taxpayers, they also inflate electri…",74,0,2023-06-08 10:01:43+00:00
"RT @HMGnewsroom: Meet the future of #EV in #Busan, presented by #Hyundai’s N Brand! 

#HyundaiMotorstudio #NBrand #EV #ElectricCar #HighPer…",71,0,2023-06-08 09:18:31+00:00
"RT @kim_siever: For the first time, more money is going into solar power than oil 

https://t.co/kSoclClawd",71,0,2023-06-08 09:23:46+00:00
RT @markgurman: This was the most absurd part of the whole presentation. My iMac also has all day battery life.,70,0,2023-06-06 20:48:17+00:00
RT @grant_farquhar: Volvo says emissions from making EVs can be 70% higher than petrol models - and claims it can take up to 9 YEARS of dri…,69,0,2023-06-08 08:55:03+00:00
"RT @FilmOptix: Transformers: Rise of the Beasts is an exhilarating ride. A nostalgic powerhouse, capturing the electric 90s essence. Killer…",68,0,2023-06-08 09:30:34+00:00
RT @transenv: It's time to move past the basic emissions debate about electric vehicles – which by any reasonable standard of proof is over…,68,0,2023-06-08 09:19:01+00:00
"RT @LancashireFRS: This is the aftermath of an e-scooter fire we attended in #Accrington this morning. 

Luckily, there were no injuries bu…",68,0,2023-06-06 11:24:15+00:00
"RT @MB_Press: The new #MercedesMaybach #EQSSUV’s special exterior, with an upright #MercedesBenz star on the hood and a striking black pane…",67,0,2023-06-04 16:39:07+00:00
RT @RMConservative: Horowitz: Debt ceiling deal leaves us completely vulnerable to electric car hell https://t.co/VXhUXCUPpN,67,0,2023-06-08 08:29:15+00:00
"RT @greg_ip: How did China position itself as world's largest producer of high quality EVs? A unique combination of industrial policy, prot…",66,0,2023-06-08 09:34:16+00:00
"RT @daisakuikeda_of: “Just as waves arise when the wind blows, action changes reality. Action has the power to break down walls and to elev…",66,0,2023-06-08 10:14:50+00:00
"RT @ACCIONA_EN: The more energy is saved, the less CO2 is emitted 💡🫰

Energy efficiency is one of the keys to tackling climate change 🌡️ ht…",65,0,2023-06-08 04:29:03+00:00
"RT @energyconnects_: We spoke with Sylvie Jehanno, CEO of Dalkia, EDF Group, about the initiatives undertaken by the company in the energy…",64,0,2023-06-08 06:36:55+00:00
"RT @ACCIONA_EN: A road that repairs itself, supplies solar energy to the grid, and charges car batteries ☀️🚗 

It's not a video game, it's…",63,0,2023-06-06 15:26:57+00:00
RT @sheonhan: We now host @MetaAI's fastText models for learning word vectors and text classification on the @huggingface Hub! Providing:…,62,0,2023-06-07 06:32:46+00:00
RT @carla_denyer: My response to Starmer's pro-nuclear speech yesterday when he visited Hinkley Point C - an unfortunate choice of venue si…,62,0,2023-06-08 09:02:23+00:00
"RT @rhyscourtman: Small, rural prairie towns:  ""Our local economy is pretty fragile.  We need more people to stop in our town and spend mon…",61,0,2023-06-07 21:01:59+00:00
"RT @matt_EVDC: 📢 Exciting News! 🚀

I'm thrilled to announce that EVDC Network, a leading crypto e-mobility provider, has successfully compl…",60,0,2023-06-04 17:18:26+00:00
"RT @TheSecretFF999: WHAT IS THERMAL RUNAWAY? 🔋💥 

Thermal runaway in Lithium Ion batteries is a phenomenon that can occur when a battery ce…",60,0,2023-06-07 18:33:53+00:00
"RT @zimlive: Chivayo imports US$3.5 million super cars, mystery over new fortune

▪️With Gwanda solar project on ice and Zimbabweans facing…",60,0,2023-06-08 09:27:57+00:00
"RT @solar_plannet: Tired of the noisy generators and the bills you pay for unstable power?

Get a 24/7 uninterrupted solar powered electric…",60,0,2023-06-08 08:40:30+00:00
RT @QuentinWillson: Reassuring to ⁦see @guardian⁩ fact check their recent incorrect piece about EVs. Mainstream media should carefully chec…,59,0,2023-06-08 09:34:14+00:00
"RT @didepancangkir: Long weekend yaah sunmori laah 

Volkswagen ID Buzz First Edition Pro 2023 [Limited Edition]

- 82.0 kWh lithium ion ba…",59,0,2023-06-07 00:41:30+00:00
"RT @gibfeet: gibbing away one of my personal @datboiNFT to support the $5NFT launch. green energy shword 🫶. 

masters in composability, @mv…",59,0,2023-06-08 09:49:36+00:00
"RT @q_Asif: Sindh Assembly today has passed historical ""The Sindh Regulation of Electric Power Service Bill 2023""
Under this law Sindh Elec…",58,0,2023-06-08 09:35:23+00:00
"RT @ChairmanIOCL: Globally, #LPG has the potential to foster a safer, cleaner &amp; healthier world. The sustained efforts of @WorldLPGAssoc ha…",57,0,2023-06-08 08:07:34+00:00
"ED&amp;SH,DSO welcome @ChairmanIOCL at our RO Centre Half. 
Sh.S M Vaidya flagged off EV Bus,symbolising a bold step towards sustainable mobility on #WorldEnviornmentDay and embracing sustainability &amp; clean energy.
We stand committed towards a cleaner &amp; greener future.
@ChairmanIOCL https://t.co/bWMEzCnT8A",53,63,2023-06-06 04:58:23+00:00
"RT @NationAfrica: World Bank says SGR now ripe for electric trains.

Read on: https://t.co/WLqKemDRSV https://t.co/4uxIqb5LYq",53,0,2023-06-08 09:33:31+00:00
"RT @DelhiIocl: ED&amp;SH,DSO welcome @ChairmanIOCL at our RO Centre Half. 
Sh.S M Vaidya flagged off EV Bus,symbolising a bold step towards sus…",53,0,2023-06-08 06:21:37+00:00
"RT @GermanyInSEAsia: ❓Could diesel generators become a thing of the past? 🔌

🔬 Researchers from the 🇩🇪 #FraunhoferInstitut are developing a…",53,0,2023-06-08 07:48:24+00:00
"RT @Tether_to: 🌐Tether: Pioneer of stablecoins, revolutionising global finance. Promoting inclusion, resilience, and growth. 🌱 
#Bitcoin mi…",53,0,2023-06-08 10:06:31+00:00
"RT @Indian_Analyzer: Prime Minister Narendra Modi is set to visit Egypt this month, post his US trip, to enhance cooperation in security an…",53,0,2023-06-08 09:49:44+00:00
"RT @Danjsalt: Mate your windfall tax just destroyed half the North sea, you've got OFGEM involved in the net zero nonsense, you are trying…",53,0,2023-06-08 10:04:00+00:00
RT @au_tom_otive: 🧵 Some people unable to accomplish a long journey in an EV doesn’t detract from thousands doing what they say is intolera…,51,0,2023-06-08 09:19:37+00:00
"RT @EtienneStott: Who would have thought? @Shell being called out for #greenwashing.

Notice how they try and worm their words around the v…",51,0,2023-06-08 08:02:19+00:00
RT @DPPonline: We remain steadfast in our commitment to promoting renewable energy to achieve net-zero emissions by 2050. We must ensure #T…,51,0,2023-06-08 09:52:50+00:00
"RT @frequencychain: Wednesday Quote
FreC - New Smart Green Blockchain-based Marketplace for Global Renewable Energy Industry.
#GreenblockCh…",51,0,2023-06-08 08:27:06+00:00
"RT @da13thsun: TMH's gave you legs and feet for walking on Earth and remain connected to Vibrations for long everlasting life.

Ungodly Dev…",51,0,2023-06-06 10:18:26+00:00
"The future #hyperloop train in #Canada will be faster than a plane and could save 636,000 tonnes of CO2 emissions per year

by @TransPod_Inc
#Transportation #EV #Sustainability
@Hana_ElSayyed @CurieuxExplorer @Shi4Tech @mvollmer1 @PawlowskiMario @baski_LA @JoannMoretti @kalydeoo https://t.co/6wRW5YRN6X",50,88,2023-06-05 13:07:55+00:00
"RT @FrRonconi: The future #hyperloop train in #Canada will be faster than a plane and could save 636,000 tonnes of CO2 emissions per year…",50,0,2023-06-07 10:52:38+00:00
"RT @ACCIONA_EN: The advantages of the electric car make it an increasingly attractive option for more people 🚗⚡️

Is this the moment to mak…",50,0,2023-06-07 10:20:56+00:00
"RT @tfadell: Apple's Vision Pro is a technological Tour de Force - very impressive HW.

But with the ""consumer"" apps &amp; marketing for $3500…",50,0,2023-06-08 07:17:09+00:00
"RT @VisualCap: Copper and nickel are essential building blocks of clean energy, with the demand for copper projected to double from 2020 to…",50,0,2023-06-08 10:03:07+00:00
"RT @solar_plannet: Get this solar kit, and backup power for your phone, laptops.. 

• Dual USB port for recharging gadgets
• Solar panels a…",50,0,2023-06-08 08:41:06+00:00
RT @stepoopy: New song spoiler!! Rock punk kinda vibe with electric guitar🫠🫠🫠🫠🫠 https://t.co/gpyyOatRpK,49,0,2023-06-08 09:21:17+00:00
"RT @jar_rosenholtz: Volvo (NOT Tesla) will actually sell a $35,000 EV in the US!! 275 miles range for FWD, only a 10-mile drop for the dual…",49,0,2023-06-08 09:30:53+00:00
"RT @Sacha_Lord: Exclusive and todays front page.

I’ve engaged the same lawyers I used to force the Govt to drop Hospitality Covid restrict…",49,0,2023-06-08 08:02:44+00:00
"RT @TrueNorthCentre: Wind power generation dwindled to a near standstill across Alberta, Manitoba, Saskatchewan and even deep into the cent…",49,0,2023-06-08 06:27:35+00:00
"RT @Tslachan: $TSLA @elonmusk 
NEWS : Energy producer 'Eneco' announced today that it is investing in Wallonia's major battery project 🇧🇪🔋…",49,0,2023-06-08 08:50:55+00:00
"RT @Blayney20: So the green party don’t want fossil free nuclear power and now they don’t want EV chargers either.

Is there anything green…",47,0,2023-06-08 04:52:40+00:00
"RT @edwinhayward: ""Green party MP Caroline Lucas to stand down at next election""

Gosh, that's a huge pity. She is one of the most interest…",47,0,2023-06-08 09:52:19+00:00
"RT @LeannaOrganics: ""As you remove toxic people from your life, you free up space and emotional energy for positive, healthy relationships.…",47,0,2023-06-08 09:03:44+00:00
RT @mightbeautistic: Autistic 🌕 5. I love my routines. They make sense and feel great. I’ve picked many of them for joy and efficiency. Why…,47,0,2023-06-08 03:19:16+00:00
"RT @LazarusLong13: Like this:

Walmart - $18 
https://t.co/Wi5XEBiXlR

Lowe's - $19
https://t.co/6wOFKDUXnf

Home Depot -$20
https://t.co/5…",47,0,2023-06-08 00:46:16+00:00
"RT @shhqcbd: 👏👏Congrats to #Shanghai Phoenix Bicycle on their innovative designs! #Phoenix was awarded the gold medal🥇 at the ""2023 China B…",47,0,2023-06-05 10:19:35+00:00
"RT @NASAhistory: 50 years ago: the first ever repair spacewalk! 🔧

When Skylab was launched on May 14, 1973, one of the solar arrays on its…",46,0,2023-06-08 06:29:41+00:00
"RT @MLiebreich: Spot on! The renewable tsunami is about to hit, and our leaders are oblivious. Power prices are going negative all day in s…",45,0,2023-06-08 09:23:33+00:00
"RT @JustinGerdes: ""New data out of Norway shows plug-in electric vehicles have hit a staggering 91% share of new car sales for the month of…",45,0,2023-06-08 10:06:33+00:00
he’s having way too much fun with the electric bicycle https://t.co/06vMM5gNyj,44,466,2023-06-04 21:35:41+00:00
RT @vonix_mc: he’s having way too much fun with the electric bicycle https://t.co/06vMM5gNyj,44,0,2023-06-05 17:12:16+00:00
RT @FrRonconi: In-Flight #Wireless Charging Solution for #Drones This solution enables battery-powered drones to fly forever by safely &amp; qu…,43,0,2023-06-08 09:16:44+00:00
"RT @bovasgroup: LPG offers clean, reliable, and versatile energy solutions. It empowers individuals to cook, heat homes, and fuel industrie…",43,0,2023-06-08 09:43:35+00:00
"RT @EnergyChinaNews: 🌐💚Today is #WorldEnvironmentDay.

At #CEEC, we offer a wide range of reliable, clean energy solutions, including wind,…",43,0,2023-06-08 09:05:15+00:00
RT @nbcucatalyst: How does a coal miner settlement transition to a community powered by renewable energy? Discover the story of Longyearbye…,43,0,2023-06-08 08:46:39+00:00
"RT @Funkytown_01: She represents about 90% of EV owners.

As unhinged as this nut-job is, she's still smarter than the American president.",42,0,2023-06-08 09:05:39+00:00
"RT @thedeseshop: 💁‍♀Ultra-thin invisible sleep earphones, No ear pain
Clear voice calls, Large capacity charging case, Long-lasting battery…",42,0,2023-06-08 06:59:07+00:00
"RT @thevadoshop: ✨ Can be used anytime, anywhere in life.
😍🏡Always protect your security monitor 🌟
🔊 Experience stunning video quality with…",42,0,2023-06-08 03:47:09+00:00
RT @melton4raleigh: We approved an e-bike incentive program in Raleigh!  A pilot will launch first using Energy Efficiency &amp; Conservation B…,42,0,2023-06-08 02:45:17+00:00
RT @guardian: Petrol and diesel engines are dying technology. The electric car age is inevitable | Ben Lane https://t.co/ZsgFQviCWE,42,0,2023-06-08 08:44:20+00:00
"RT @UNDP: 💧 25 M people gained access to basic services
🗳️ 27 M new voters
⚡ 4.6 M people gained access to clean, affordable &amp; sustainable…",41,0,2023-06-08 08:03:35+00:00
"Today @TheAA_UK reported that their breakdown call outs for ‘out of charge’ EVs is only 2% - down 70% in four years. This suggests that battery ranges have increased, infrastructure is improving and consumers have learnt to manage their EV charging routines.",40,265,2023-06-07 21:25:51+00:00
"As one of the countries most affected by climate change, we are determined to attain our target of 100 percent transition to green energy; it is clean, reliable, affordable, and sustainable. 
 
In this regard, this morning, we broke the ground for the construction of Menengai… https://t.co/ZA8gbN6U93 https://t.co/DuGJPUOafA",40,201,2023-06-08 08:55:50+00:00
RT @QuentinWillson: Today @TheAA_UK reported that their breakdown call outs for ‘out of charge’ EVs is only 2% - down 70% in four years. Th…,40,0,2023-06-08 06:17:04+00:00
RT @ArmandDoma: Our planet is on fire and these morons think marginally speeding up the approval of desperately needed clean energy is goin…,40,0,2023-06-08 09:51:46+00:00
"RT @USCGLahore: In Gujranwala, Consul General Makaneole toured the Nandipur Power Plant, a state-of-the-art Combined Cycle Power Plant of 5…",40,0,2023-06-08 10:04:01+00:00
